date,Mom   
20100416,-0.8
20100419,-0.62
20100420,0.4
20100421,0.6
20100422,0.99
20100423,0.24
20100426,0.33
20100427,-1.28
20100428,0.03
20100429,0.91
20100430,-1.12
20100503,0.77
20100504,-0.96
20100505,-0.54
20100506,-0.86
20100507,-1.14
20100510,2.6
20100511,0.28
20100512,1.29
20100513,-0.51
20100514,-1.29
20100517,-0.61
20100518,-0.88
20100519,-0.64
20100520,-1.26
20100521,1.51
20100524,0.35
20100525,0.45
20100526,0.54
20100527,1.97
20100528,-0.32
20100601,-0.34
20100602,0.61
20100603,0.02
20100604,-1.31
20100607,-1.27
20100608,-0.36
20100609,0.37
20100610,0.95
20100611,0.59
20100614,0.55
20100615,0.45
20100616,0.15
20100617,0.02
20100618,-0.09
20100621,-0.23
20100622,-0.62
20100623,0.02
20100624,-0.56
20100625,0.64
20100628,-0.26
20100629,-1.96
20100630,-0.35
20100701,-0.14
20100702,-0.72
20100706,-0.42
20100707,1.61
20100708,0.19
20100709,0.57
20100712,-0.61
20100713,0.5
20100714,0
20100715,-0.52
20100716,-1.09
20100719,-0.37
20100720,0.57
20100721,0.28
20100722,0.57
20100723,0.56
20100726,0.12
20100727,-0.62
20100728,-0.07
20100729,0.24
20100730,0.17
20100802,-0.25
20100803,-0.14
20100804,0.18
20100805,0.01
20100806,-0.06
20100809,0.11
20100810,0.19
20100811,-0.37
20100812,-0.09
20100813,-0.07
20100816,0.18
20100817,0.34
20100818,0.21
20100819,0.05
20100820,0.14
20100823,-0.46
20100824,-0.35
20100825,0.04
20100826,0.37
20100827,0.48
20100830,-0.07
20100831,0.46
20100901,0.55
20100902,0.29
20100903,0.14
20100907,0.2
20100908,0.05
20100909,-0.67
20100910,0.07
20100913,-0.2
20100914,0.15
20100915,-0.05
20100916,0.21
20100917,0.37
20100920,-0.1
20100921,0.1
20100922,0.46
20100923,0.07
20100924,-0.02
20100927,0.1
20100928,-0.03
20100929,0.02
20100930,-0.55
20101001,-0.29
20101004,0.39
20101005,0.23
20101006,-0.62
20101007,0.23
20101008,-0.02
20101011,-0.14
20101012,-0.27
20101013,0.1
20101014,0.84
20101015,0.23
20101018,-0.83
20101019,-0.07
20101020,-0.04
20101021,0.46
20101022,0.22
20101025,0.34
20101026,-0.07
20101027,0.05
20101028,0.07
20101029,0.15
20101101,0.19
20101102,0.07
20101103,0.11
20101104,-0.31
20101105,-0.59
20101108,0.15
20101109,-0.27
20101110,-0.07
20101111,0.3
20101112,-0.23
20101115,0.1
20101116,-0.21
20101117,0.54
20101118,0.59
20101119,0.54
20101122,1.1
20101123,0
20101124,0.69
20101126,0.39
20101129,-0.29
20101130,0.07
20101201,0.22
20101202,-0.38
20101203,0.08
20101206,0.24
20101207,-0.01
20101208,-0.69
20101209,-0.01
20101210,-0.13
20101213,-0.27
20101214,-0.47
20101215,-0.02
20101216,0.09
20101217,-0.05
20101220,0.06
20101221,0.15
20101222,-0.95
20101223,-0.12
20101227,-0.24
20101228,-0.23
20101229,0.23
20101230,-0.01
20101231,-0.15
20110103,-0.01
20110104,-0.58
20110105,0.12
20110106,-0.51
20110107,0.35
20110110,0.68
20110111,-0.21
20110112,-0.3
20110113,0.31
20110114,-0.19
20110118,-0.32
20110119,-0.14
20110120,-1.25
20110121,-0.14
20110124,0.19
20110125,-0.15
20110126,1.25
20110127,0.03
20110128,-0.17
20110131,0.6
20110201,0.51
20110202,0
20110203,0.08
20110204,0.04
20110207,0.25
20110208,0.14
20110209,-0.05
20110210,0.79
20110211,0.45
20110214,0.54
20110215,-0.29
20110216,0.1
20110217,0.13
20110218,-0.5
20110222,-0.8
20110223,-0.23
20110224,0.38
20110225,0.67
20110228,-0.21
20110301,-0.23
20110302,0.54
20110303,0.8
20110304,0.32
20110307,-0.34
20110308,-0.43
20110309,-0.88
20110310,-0.77
20110311,0.32
20110314,0.29
20110315,0.24
20110316,-0.02
20110317,0.58
20110318,-0.47
20110321,1.27
20110322,-0.17
20110323,0.47
20110324,0.27
20110325,0.63
20110328,-0.16
20110329,0.53
20110330,0.24
20110331,0.23
20110401,0.02
20110404,0.14
20110405,-0.06
20110406,-1.2
20110407,-0.09
20110408,0.09
20110411,-0.53
20110412,-0.71
20110413,0.92
20110414,0.28
20110415,0.19
20110418,-0.37
20110419,0.35
20110420,0.7
20110421,0.79
20110425,-0.19
20110426,-0.38
20110427,-0.11
20110428,-0.27
20110429,0.65
20110502,-0.66
20110503,-1.31
20110504,-0.85
20110505,-0.29
20110506,0.55
20110509,1.19
20110510,0.06
20110511,-1.1
20110512,-0.23
20110513,-0.08
20110516,-0.71
20110517,-0.41
20110518,1.16
20110519,0.29
20110520,0.3
20110523,-0.58
20110524,0.34
20110525,1.19
20110526,0.51
20110527,0.12
20110531,0.26
20110601,-0.26
20110602,0.07
20110603,-0.15
20110606,-0.68
20110607,0.52
20110608,-0.26
20110609,0.46
20110610,-0.6
20110613,-0.59
20110614,0.92
20110615,-0.45
20110616,-0.82
20110617,-0.24
20110620,0.5
20110621,1.19
20110622,0.22
20110623,0.45
20110624,-0.3
20110627,0.22
20110628,1.21
20110629,-0.01
20110630,0.39
20110701,0.34
20110705,1.24
20110706,0.35
20110707,-0.25
20110708,0.39
20110711,-0.16
20110712,-0.59
20110713,0.34
20110714,-0.2
20110715,0.52
20110718,0.33
20110719,0.46
20110720,-0.58
20110721,-0.55
20110722,0.26
20110725,-0.16
20110726,-0.54
20110727,-0.62
20110728,0.11
20110729,0.13
20110801,0.01
20110802,-0.84
20110803,-0.06
20110804,-1.37
20110805,-0.5
20110808,-1.12
20110809,1.56
20110810,1.47
20110811,0.58
20110812,1.17
20110815,-0.24
20110816,-0.68
20110817,-0.6
20110818,-2.01
20110819,-0.58
20110822,-0.03
20110823,2.11
20110824,-0.32
20110825,-0.43
20110826,1.34
20110829,0.06
20110830,0.73
20110831,-0.34
20110901,0.6
20110902,0.36
20110906,1.1
20110907,-1.4
20110908,0.75
20110909,0.16
20110912,-0.15
20110913,0.08
20110914,0.06
20110915,-0.6
20110916,0.56
20110919,1.85
20110920,0.3
20110921,1.07
20110922,0.27
20110923,-0.87
20110926,-1.06
20110927,0.05
20110928,0.37
20110929,-1.82
20110930,0.66
20111003,1.15
20111004,-1.59
20111005,-0.43
20111006,-1.07
20111007,1.78
20111010,-0.51
20111011,-0.31
20111012,-1.3
20111013,0.89
20111014,0.2
20111017,0.9
20111018,-2.07
20111019,0.47
20111020,-0.48
20111021,-0.47
20111024,-1.37
20111025,0.99
20111026,-0.66
20111027,-2.68
20111028,-0.38
20111031,2.22
20111101,1.82
20111102,-0.96
20111103,-0.42
20111104,-0.13
20111107,-0.06
20111108,-0.45
20111109,1.86
20111110,-0.09
20111111,-0.37
20111114,0.83
20111115,0.37
20111116,0.35
20111117,1.19
20111118,-0.08
20111121,0.9
20111122,0.94
20111123,0.71
20111125,-0.04
20111128,-0.38
20111129,0.57
20111130,-2.02
20111201,0.27
20111202,-0.58
20111205,-0.92
20111206,0.05
20111207,-0.46
20111208,1.77
20111209,-0.65
20111212,1.03
20111213,1.14
20111214,0.17
20111215,0.28
20111216,0.33
20111219,1.79
20111220,-1.18
20111221,-0.12
20111222,-1.83
20111223,0.37
20111227,1
20111228,0.85
20111229,-0.65
20111230,-0.65
20120103,-2.58
20120104,0.13
20120105,-0.61
20120106,-0.07
20120109,-0.36
20120110,-1.1
20120111,-1.3
20120112,-0.55
20120113,1.06
20120117,0.78
20120118,-1.72
20120119,-1.14
20120120,-0.61
20120123,-0.44
20120124,-0.27
20120125,-0.04
20120126,0.23
20120127,-0.58
20120130,0.72
20120131,0.26
20120201,-0.82
20120202,-0.5
20120203,-1.49
20120206,-0.28
20120207,0.32
20120208,-0.46
20120209,0.26
20120210,0.98
20120213,0.2
20120214,0.61
20120215,-0.44
20120216,-0.96
20120217,-0.13
20120221,0.12
20120222,0.6
20120223,-0.15
20120224,0.18
20120227,0.12
20120228,0.23
20120229,0.66
20120301,-0.32
20120302,0.37
20120305,1.24
20120306,1.09
20120307,-0.45
20120308,-0.1
20120309,-0.36
20120312,0.76
20120313,-1.22
20120314,0.39
20120315,-1.15
20120316,-0.84
20120319,0.12
20120320,0.08
20120321,0.3
20120322,1.23
20120323,-0.52
20120326,0.05
20120327,0.45
20120328,0.47
20120329,0.11
20120330,-0.14
20120402,-0.02
20120403,0.97
20120404,0.86
20120405,0.91
20120409,0.71
20120410,0.18
20120411,-0.32
20120412,-1.34
20120413,1.38
20120416,-0.03
20120417,-0.43
20120418,0.6
20120419,-0.49
20120420,1.08
20120423,0.09
20120424,-0.56
20120425,0.44
20120426,0.03
20120427,0.33
20120430,-0.24
20120501,-0.56
20120502,1.15
20120503,0.94
20120504,0.25
20120507,-0.01
20120508,0.16
20120509,0.11
20120510,0.79
20120511,0.56
20120514,0.25
20120515,1.16
20120516,0.89
20120517,-0.11
20120518,0.61
20120521,-0.61
20120522,0.42
20120523,-0.41
20120524,0.76
20120525,-0.54
20120529,-0.77
20120530,1.19
20120531,0.17
20120601,0.01
20120604,0.43
20120605,-0.97
20120606,-0.99
20120607,0.42
20120608,0.37
20120611,0.98
20120612,-0.36
20120613,0.31
20120614,0.03
20120615,-0.73
20120618,0.8
20120619,-1.11
20120620,-0.4
20120621,1.3
20120622,-0.18
20120625,1.15
20120626,0.35
20120627,-0.92
20120628,-0.53
20120629,-1.15
20120702,0.82
20120703,-1.27
20120705,0.66
20120706,1.07
20120709,1.04
20120710,0.95
20120711,-0.49
20120712,0.88
20120713,-0.28
20120716,0.31
20120717,-0.16
20120718,-0.35
20120719,-0.37
20120720,0.28
20120723,0.51
20120724,0.9
20120725,-0.2
20120726,-0.64
20120727,-0.92
20120730,0.05
20120731,-0.14
20120801,0
20120802,1.21
20120803,-0.75
20120806,-0.89
20120807,-1.4
20120808,-0.14
20120809,-0.77
20120810,-0.23
20120813,0.49
20120814,0.73
20120815,-0.19
20120816,-0.59
20120817,0.08
20120820,-0.13
20120821,-0.58
20120822,0.38
20120823,0.49
20120824,0.23
20120827,0.57
20120828,0.07
20120829,0.06
20120830,0.42
20120831,-0.42
20120904,0.74
20120905,-0.41
20120906,-0.63
20120907,-1.38
20120910,-0.15
20120911,-0.63
20120912,-0.05
20120913,-0.29
20120914,-1.17
20120917,0.81
20120918,0.16
20120919,0.42
20120920,0.2
20120921,0.28
20120924,0.15
20120925,0.63
20120926,-0.37
20120927,0.37
20120928,-0.07
20121001,-0.1
20121002,0.09
20121003,1.2
20121004,-0.28
20121005,0.17
20121008,-0.45
20121009,-0.4
20121010,0.48
20121011,-0.84
20121012,0.12
20121015,0.2
20121016,-0.27
20121017,0.16
20121018,-0.27
20121019,0.28
20121022,0.12
20121023,-0.26
20121024,0.96
20121025,-0.61
20121026,-0.01
20121031,-0.21
20121101,-0.81
20121102,0.04
20121105,-0.08
20121106,-0.49
20121107,0.57
20121108,0.09
20121109,0.28
20121112,0.01
20121113,0.54
20121114,-0.52
20121115,-0.52
20121116,0.84
20121119,0.23
20121120,0.82
20121121,-0.22
20121123,-0.23
20121126,0.03
20121127,-0.26
20121128,-0.28
20121129,0.04
20121130,0.07
20121203,0.09
20121204,-0.52
20121205,-0.9
20121206,-0.04
20121207,-0.3
20121210,-0.31
20121211,-0.31
20121212,-0.19
20121213,-0.15
20121214,-0.45
20121217,0.75
20121218,-0.41
20121219,-0.08
20121220,0.19
20121221,-0.2
20121224,0.41
20121226,-0.42
20121227,0.29
20121228,0.35
20121231,0.23
20130102,0.19
20130103,-0.43
20130104,-0.37
20130107,0.19
20130108,0.84
20130109,0.08
20130110,-0.21
20130111,-0.18
20130114,-0.26
20130115,-0.3
20130116,0.2
20130117,-0.19
20130118,0.07
20130122,-0.22
20130123,0.24
20130124,-0.85
20130125,-0.17
20130128,-0.34
20130129,0.05
20130130,0.13
20130131,-0.37
20130201,0.31
20130204,0
20130205,0.13
20130206,-0.32
20130207,-0.11
20130208,-0.2
20130211,-0.03
20130212,0.01
20130213,0.16
20130214,-0.06
20130215,0.41
20130219,-0.05
20130220,-0.02
20130221,-0.05
20130222,0.24
20130225,-0.14
20130226,0.41
20130227,0.51
20130228,0.29
20130301,0.97
20130304,1.21
20130305,0.1
20130306,-0.31
20130307,-0.42
20130308,-0.02
20130311,-0.26
20130312,-0.21
20130313,0.08
20130314,-0.44
20130315,-0.59
20130318,-0.01
20130319,0.29
20130320,0.42
20130321,0.09
20130322,0.17
20130325,-0.03
20130326,0.42
20130327,0.16
20130328,0.49
20130401,0.35
20130402,0.31
20130403,-0.65
20130404,0.15
20130405,0.15
20130408,0.26
20130409,-0.38
20130410,-0.01
20130411,0.48
20130412,0.23
20130415,-0.28
20130416,0.78
20130417,0.31
20130418,-0.23
20130419,1.25
20130422,-0.04
20130423,0.11
20130424,-0.87
20130425,-0.25
20130426,-0.06
20130429,-0.6
20130430,-0.81
20130501,-0.02
20130502,0.4
20130503,-0.36
20130506,-0.08
20130507,0.16
20130508,-0.57
20130509,0.04
20130510,0.16
20130513,0.38
20130514,0.45
20130515,0.48
20130516,-0.8
20130517,-0.08
20130520,-0.98
20130521,0
20130522,0.08
20130523,0.1
20130524,0.15
20130528,0.43
20130529,-0.6
20130530,0.15
20130531,-0.24
20130603,-0.37
20130604,-0.44
20130605,-0.53
20130606,0.84
20130607,0.54
20130610,0.11
20130611,-0.31
20130612,-0.35
20130613,0.51
20130614,0.25
20130617,0.29
20130618,0.12
20130619,0.09
20130620,-0.67
20130621,-0.65
20130624,-0.38
20130625,0.55
20130626,0.61
20130627,0.5
20130628,-0.44
20130701,0.47
20130702,-0.08
20130703,0.03
20130705,0.58
20130708,0.22
20130709,0.14
20130710,-0.35
20130711,0.09
20130712,0.48
20130715,-0.13
20130716,-0.62
20130717,0.33
20130718,0.2
20130719,0.07
20130722,0.17
20130723,-0.24
20130724,0.07
20130725,-0.02
20130726,0.02
20130729,-0.43
20130730,0.11
20130731,0.62
20130801,0.62
20130802,0.5
20130805,-0.13
20130806,-0.42
20130807,-0.39
20130808,0.11
20130809,0.11
20130812,-0.23
20130813,0.01
20130814,-0.29
20130815,-0.88
20130816,0.42
20130819,-0.18
20130820,0.48
20130821,0.25
20130822,0.36
20130823,-0.31
20130826,0.1
20130827,-0.97
20130828,0.31
20130829,0.75
20130830,-0.44
20130903,0.96
20130904,0.47
20130905,0.08
20130906,-0.22
20130909,-0.02
20130910,0.72
20130911,-0.04
20130912,0.05
20130913,-0.03
20130916,0.27
20130917,0.07
20130918,-0.54
20130919,0.09
20130920,0.32
20130923,-0.54
20130924,0.58
20130925,0.19
20130926,0.38
20130927,0.34
20130930,0.22
20131001,0.47
20131002,-0.12
20131003,-0.11
20131004,0.53
20131007,-0.76
20131008,-1.1
20131009,-0.23
20131010,1.2
20131011,0.24
20131014,0.26
20131015,0.07
20131016,0.62
20131017,0.21
20131018,0.32
20131021,-0.16
20131022,-0.38
20131023,-0.55
20131024,0.16
20131025,-0.26
20131028,-0.58
20131029,0.26
20131030,-0.42
20131031,0.37
20131101,-0.06
20131104,0.04
20131105,0.6
20131106,-1.28
20131107,-1.14
20131108,1.3
20131111,0.26
20131112,-0.09
20131113,0.64
20131114,-0.09
20131115,-0.05
20131118,-0.92
20131119,-0.48
20131120,0.1
20131121,0.91
20131122,0.48
20131125,-0.37
20131126,0.63
20131127,-0.19
20131129,-0.21
20131202,0.24
20131203,-0.62
20131204,0.08
20131205,0.28
20131206,0.25
20131209,-0.27
20131210,0.15
20131211,-0.48
20131212,0.58
20131213,0.43
20131216,0.03
20131217,-0.14
20131218,0.18
20131219,-0.14
20131220,0.39
20131223,-0.12
20131224,-0.19
20131226,0.2
20131227,-0.84
20131230,-0.07
20131231,0.05
20140102,-0.06
20140103,0.24
20140106,-0.11
20140107,0.52
20140108,0.64
20140109,0.77
20140110,-0.15
20140113,-0.54
20140114,0.56
20140115,-0.31
20140116,-0.05
20140117,0
20140121,-0.04
20140122,0.3
20140123,-0.54
20140124,-0.99
20140127,-0.55
20140128,0.83
20140129,-0.55
20140130,1.25
20140131,0.11
20140203,-0.84
20140204,0.45
20140205,-0.1
20140206,0.16
20140207,0.58
20140210,-0.09
20140211,0.07
20140212,0.25
20140213,0.37
20140214,-0.33
20140218,0.73
20140219,-0.33
20140220,0.51
20140221,0.24
20140224,0.4
20140225,0.12
20140226,-0.09
20140227,0.04
20140228,-0.27
20140303,-0.06
20140304,0.82
20140305,0.33
20140306,-0.52
20140307,-0.24
20140310,0.01
20140311,-0.07
20140312,-0.05
20140313,-0.32
20140314,-0.12
20140317,0.24
20140318,0.51
20140319,-0.11
20140320,-0.17
20140321,-1.11
20140324,-1.01
20140325,-0.25
20140326,-0.85
20140327,-0.47
20140328,-0.47
20140331,0.72
20140401,0.98
20140402,-0.1
20140403,-1.07
20140404,-1.69
20140407,-1.03
20140408,-0.1
20140409,1.39
20140410,-1.87
20140411,-0.53
20140414,-0.19
20140415,0
20140416,0.95
20140417,0.27
20140421,0.16
20140422,0.71
20140423,-0.3
20140424,-0.49
20140425,-1.28
20140428,-1.14
20140429,0.7
20140430,0.53
20140501,0.08
20140502,0.11
20140505,0.42
20140506,-0.44
20140507,-0.21
20140508,-0.64
20140509,-0.16
20140512,0.87
20140513,-0.16
20140514,-0.44
20140515,-0.29
20140516,-0.18
20140519,0.7
20140520,0.09
20140521,0.4
20140522,0.05
20140523,0.41
20140527,0.5
20140528,0.19
20140529,0.27
20140530,-0.02
20140602,0.21
20140603,0.19
20140604,0.34
20140605,-0.11
20140606,-0.23
20140609,-0.4
20140610,-0.14
20140611,0.23
20140612,-0.26
20140613,-0.08
20140616,0.1
20140617,-0.06
20140618,0.09
20140619,0.11
20140620,0.34
20140623,-0.15
20140624,-0.46
20140625,0.36
20140626,0.21
20140627,-0.12
20140630,0.09
20140701,0.23
20140702,-0.06
20140703,0.04
20140707,-0.15
20140708,-0.24
20140709,0.31
20140710,0.01
20140711,0.11
20140714,0.4
20140715,-0.5
20140716,-0.11
20140717,-0.56
20140718,0.5
20140721,0.23
20140722,0.28
20140723,-0.22
20140724,-0.13
20140725,-0.21
20140728,-0.22
20140729,-0.23
20140730,-0.13
20140731,-0.68
20140801,0.3
20140804,0.54
20140805,-0.32
20140806,-0.52
20140807,0.12
20140808,0.05
20140811,0.01
20140812,-0.05
20140813,0.79
20140814,-0.34
20140815,0.38
20140818,0.12
20140819,-0.05
20140820,0.02
20140821,-0.4
20140822,0.09
20140825,0.31
20140826,-0.21
20140827,0.05
20140828,0.05
20140829,0.06
20140902,0.29
20140903,-0.12
20140904,-0.36
20140905,0.28
20140908,0.17
20140909,0.16
20140910,-0.01
20140911,-0.11
20140912,-0.42
20140915,-0.11
20140916,0.68
20140917,0.07
20140918,0.07
20140919,0.01
20140922,-0.05
20140923,0.26
20140924,0.15
20140925,-0.22
20140926,0.59
20140929,0.13
20140930,-0.14
20141001,-0.39
20141002,-0.23
20141003,0.46
20141006,-0.28
20141007,0.11
20141008,0.27
20141009,0.07
20141010,-0.38
20141013,-0.9
20141014,-0.84
20141015,-0.69
20141016,-0.31
20141017,1.06
20141020,0.04
20141021,0.29
20141022,0.76
20141023,0.09
20141024,1.09
20141027,0.34
20141028,-0.24
20141029,0.27
20141030,0
20141031,0
20141103,0.31
20141104,0.5
20141105,-0.19
20141106,0.23
20141107,-0.91
20141110,0.63
20141111,-0.39
20141112,-0.22
20141113,0.35
20141114,-0.8
20141117,0.58
20141118,0.61
20141119,-0.1
20141120,-0.73
20141121,-0.34
20141124,0.11
20141125,0.48
20141126,0.93
20141128,1.14
20141201,0.31
20141202,0.8
20141203,-0.22
20141204,0.91
20141205,0.41
20141208,1.1
20141209,-0.37
20141210,0.64
20141211,0.2
20141212,0.04
20141215,0.16
20141216,-0.55
20141217,-0.65
20141218,0.28
20141219,-0.96
20141222,0.2
20141223,-0.96
20141224,0.74
20141226,0.08
20141229,-0.19
20141230,-0.08
20141231,-0.48
20150102,-0.08
20150105,1.16
20150106,0.51
20150107,0.9
20150108,0.14
20150109,-0.01
20150112,0.88
20150113,0.31
20150114,0.07
20150115,0.76
20150116,-0.2
20150120,0.74
20150121,-1
20150122,0.32
20150123,0.1
20150126,-0.85
20150127,-0.41
20150128,1.19
20150129,0.61
20150130,-2.66
20150202,-0.8
20150203,-1.22
20150204,0.76
20150205,-0.69
20150206,-0.78
20150209,-0.63
20150210,1.19
20150211,0.46
20150212,-0.47
20150213,-1.33
20150217,0.01
20150218,0.66
20150219,-0.57
20150220,0.56
20150223,0.93
20150224,-0.06
20150225,-1.03
20150226,0.29
20150227,-0.18
20150302,0.33
20150303,-0.4
20150304,0.05
20150305,-0.04
20150306,0.1
20150309,0.78
20150310,0.45
20150311,-0.04
20150312,0.67
20150313,0.72
20150316,0.63
20150317,0.23
20150318,-0.83
20150319,0.94
20150320,-0.4
20150323,-0.49
20150324,-0.33
20150325,-1.17
20150326,0
20150327,1.15
20150330,0.18
20150331,-0.24
20150401,-0.16
20150402,-0.56
20150406,-1.31
20150407,-0.3
20150408,1.28
20150409,-0.8
20150410,0.31
20150413,0.05
20150414,-1.16
20150415,-1.72
20150416,0.57
20150417,0.08
20150420,0.29
20150421,1.27
20150422,-0.17
20150423,-0.25
20150424,0.38
20150427,-1.24
20150428,-0.73
20150429,-1.25
20150430,-1.14
20150501,1
20150504,0.24
20150505,-0.43
20150506,0.44
20150507,0.85
20150508,0.17
20150511,0.54
20150512,-0.33
20150513,-0.07
20150514,0.86
20150515,-0.36
20150518,0.76
20150519,0.85
20150520,-0.19
20150521,-0.52
20150522,0.3
20150526,0.38
20150527,0.8
20150528,0.23
20150529,0.13
20150601,0.42
20150602,-0.85
20150603,0.29
20150604,0.16
20150605,-0.2
20150608,-0.03
20150609,-0.03
20150610,-0.09
20150611,0.42
20150612,0.09
20150615,0.3
20150616,0.11
20150617,0.2
20150618,0.82
20150619,0.38
20150622,0.19
20150623,-0.27
20150624,0
20150625,0.87
20150626,0.04
20150629,0.31
20150630,0.68
20150701,1.59
20150702,-0.35
20150706,1.4
20150707,-0.35
20150708,0.56
20150709,0.02
20150710,1.08
20150713,-0.01
20150714,-0.27
20150715,1.29
20150716,0.77
20150717,-0.11
20150720,1.37
20150721,-0.38
20150722,1.08
20150723,-0.14
20150724,1.05
20150727,0.2
20150728,-0.91
20150729,-1.02
20150730,0.2
20150731,1.2
20150803,0.99
20150804,0.29
20150805,0.83
20150806,-2.11
20150807,1.02
20150810,-2
20150811,0.08
20150812,-1
20150813,1.33
20150814,0.19
20150817,0.72
20150818,0.21
20150819,1.2
20150820,-0.41
20150821,-0.13
20150824,-0.03
20150825,0.94
20150826,0.42
20150827,-2.05
20150828,-1.53
20150831,-1.76
20150901,0.84
20150902,1
20150903,-0.72
20150904,0.7
20150908,0.88
20150909,0.28
20150910,0.29
20150911,1.25
20150914,0.53
20150915,-0.4
20150916,-1.7
20150917,1.1
20150918,1.23
20150921,-0.09
20150922,0.41
20150923,1.98
20150924,-0.56
20150925,-0.51
20150928,-0.29
20150929,-0.43
20150930,0.26
20151001,0.64
20151002,-2.18
20151005,-1.96
20151006,-3.06
20151007,-0.33
20151008,-1.61
20151009,0.42
20151012,1.83
20151013,-0.17
20151014,-0.77
20151015,0.66
20151016,0.77
20151019,1.34
20151020,-1.03
20151021,0.44
20151022,-0.65
20151023,0.9
20151026,1.74
20151027,1.69
20151028,-0.71
20151029,-0.51
20151030,-1.02
20151102,-1.01
20151103,-1.5
20151104,0.75
20151105,1.07
20151106,0.33
20151109,0.32
20151110,0.85
20151111,1.38
20151112,0.69
20151113,-0.6
20151116,-1.05
20151117,0.88
20151118,-0.47
20151119,0.23
20151120,0.9
20151123,0.08
20151124,-1.34
20151125,0.02
20151127,0.78
20151130,-0.64
20151201,0.48
20151202,0.98
20151203,-0.08
20151204,2.03
20151207,0.68
20151208,1.1
20151209,-1.43
20151210,-0.54
20151211,0.41
20151214,1.46
20151215,0.05
20151216,-0.17
20151217,0.7
20151218,-0.77
20151221,-0.06
20151222,-1.08
20151223,-1.87
20151224,0.08
20151228,1.39
20151229,0.24
20151230,0.49
20151231,-0.97
20160104,-1.93
20160105,0.67
20160106,1.92
20160107,0.86
20160108,-0.11
20160111,1.61
20160112,1.04
20160113,0.16
20160114,-0.64
20160115,0.36
20160119,1.61
20160120,-0.11
20160121,-2.6
20160122,-0.16
20160125,1.59
20160126,-1.94
20160127,-0.48
20160128,0.43
20160129,-1.2
20160201,0.32
20160202,1.24
20160203,-2.41
20160204,-2.03
20160205,-0.69
20160208,1.11
20160209,1.76
20160210,0.65
20160211,0.48
20160212,-1.29
20160216,-1.36
20160217,-2.33
20160218,0.1
20160219,1.45
20160222,-1.59
20160223,1.51
20160224,-0.23
20160225,0.43
20160226,-2.01
20160229,-0.88
20160301,-0.14
20160302,-2.54
20160303,-1.92
20160304,-0.97
20160307,-2.39
20160308,3.61
20160309,-0.12
20160310,0.56
20160311,-1.96
20160314,-0.07
20160315,2.08
20160316,-1.17
20160317,-0.91
20160318,-0.86
20160321,-0.18
20160322,-0.06
20160323,3.15
20160324,-0.52
20160328,0.83
20160329,-0.18
20160330,0.08
20160331,-1.01
20160401,1.1
20160404,0.56
20160405,0.18
20160406,-1.43
20160407,0.3
20160408,-0.61
20160411,0.03
20160412,-1.46
20160413,-1.32
20160414,-0.12
20160415,0.43
20160418,-0.29
20160419,-0.61
20160420,-1.1
20160421,-0.93
20160422,-1.29
20160425,1.35
20160426,-0.86
20160427,-0.67
20160428,0.73
20160429,0.71
20160502,0.94
20160503,1.64
20160504,1.26
20160505,0.23
20160506,0.23
20160509,0.92
20160510,-0.7
20160511,0.35
20160512,1.18
20160513,0.19
20160516,-0.73
20160517,-1.51
20160518,0.29
20160519,0.22
20160520,-1.2
20160523,-0.43
20160524,0.09
20160525,-1.58
20160526,0.51
20160527,-0.2
20160531,-0.62
20160601,-0.04
20160602,-0.61
20160603,0.66
20160606,-1.35
20160607,-0.01
20160608,0.55
20160609,1.16
20160610,1.51
20160613,0.29
20160614,0.65
20160615,-0.59
20160616,0.44
20160617,-0.99
20160620,-0.37
20160621,0.58
20160622,0.09
20160623,-1.08
20160624,2.03
20160627,2.77
20160628,-1.44
20160629,-0.71
20160630,0.64
20160701,-0.95
20160705,1.91
20160706,-0.44
20160707,-0.55
20160708,-0.6
20160711,-0.21
20160712,-1.52
20160713,0.87
20160714,-0.61
20160715,-0.12
20160718,-0.71
20160719,0.62
20160720,-0.79
20160721,-0.32
20160722,0.33
20160725,-0.09
20160726,-0.25
20160727,-0.89
20160728,0.18
20160729,0.15
20160801,-0.09
20160802,0.44
20160803,-1.6
20160804,0.56
20160805,-1.34
20160808,-0.44
20160809,0.45
20160810,0.8
20160811,-0.71
20160812,-0.27
20160815,-1.05
20160816,-0.34
20160817,0.39
20160818,0.04
20160819,-0.25
20160822,0.18
20160823,-0.44
20160824,0.4
20160825,0.41
20160826,-0.44
20160829,-0.19
20160830,-0.44
20160831,0.22
20160901,0.66
20160902,0.02
20160906,-0.06
20160907,-0.66
20160908,-0.61
20160909,-0.18
20160912,-0.22
20160913,0.2
20160914,0.37
20160915,0.08
20160916,0.1
20160919,0.03
20160920,-0.02
20160921,0.59
20160922,-0.19
20160923,-0.36
20160926,0.42
20160927,0.01
20160928,0.3
20160929,0.41
20160930,-0.37
20161003,-0.08
20161004,-0.52
20161005,-0.75
20161006,0.76
20161007,0.17
20161010,0.11
20161011,0.05
20161012,0.51
20161013,0.14
20161014,0.31
20161017,0.49
20161018,-0.31
20161019,-0.33
20161020,-0.42
20161021,-0.25
20161024,0.38
20161025,0.02
20161026,-0.81
20161027,-0.23
20161028,0.42
20161031,0.77
20161101,-0.22
20161102,0.08
20161103,0.79
20161104,-0.6
20161107,-0.23
20161108,0.55
20161109,-2
